,id,ano,metascore,title
29538,270790,2003,78,Etherlords II
29549,208090,2014,72,Loadout
29552,238750,2014,70,Might &amp; Magic X - Legacy
29561,235320,2001,61,Original War
29569,246700,2014,73,Strike Vector
29570,232790,2014,73,Broken Age
29581,249650,2014,68,Blackguards
29583,241369,2014,81,Expansion - Europa Universalis IV: Conquest of Paradise
29597,237990,2014,80,The Banner Saga
29610,235460,2014,83,METAL GEAR RISING: REVENGEANCE
29638,263340,2014,62,Continue?9876543210
29640,263380,2013,73,Driftmoon
29644,237950,2007,71,UFO: Afterlight
29649,261050,2013,63,Total War: ROME II - Caesar in Gaul Campaign Pack
29662,217100,2013,37,Dementium II HD
29672,249590,2013,77,Teslagrad
29675,251830,2013,83,Stick it to The Man!
29678,257830,2013,61,Violett Remastered
29688,239090,2013,78,Samurai Gunn
29697,248860,2014,77,NEO Scavenger
29705,265330,2013,50,Gomo
29712,245150,2013,66,The Novelist
29726,251690,2013,53,Speedball 2 HD
29728,252410,2013,76,SteamWorld Dig
29741,259760,2013,57,Two Brothers
29752,243800,2013,73,Gas Guzzlers Extreme
29783,247870,2013,62,Redshirt
29792,241280,2013,69,Chivalry: Deadliest Warrior
29796,231330,2013,53,Deadfall Adventures
29799,2870,2013,33,X Rebirth
29800,224460,2013,62,Contrast
29801,257350,2013,78,Baldur's Gate II: Enhanced Edition
29806,218130,2013,67,Dungeonland
29830,260750,2004,69,Neighbours from Hell Compilation
29833,233190,2013,66,Final Exam
29845,233310,2013,82,Avadon 2: The Corruption
29846,252030,2013,83,Valdis Story: Abyssal City
29854,247910,2013,53,Sniper Elite: Nazi Zombie Army 2
29855,215100,2003,79,Ragnarok Online
29856,253880,2000,78,Earth 2150 Trilogy
29860,255300,2013,65,Journey of a Roach
29861,253310,2013,76,Fester Mudd: Curse of the Gold - Episode 1
29862,237470,2013,71,Battle Worlds: Kronos
29882,40950,2001,81,Stronghold HD
29884,40970,2002,78,Stronghold Crusader HD
29885,252630,2013,77,Eldritch
29889,249130,2013,78,LEGO® Marvel™ Super Heroes
29896,245890,2013,89,Borderlands 2: Headhunter 1: Bloody Harvest
29901,252310,2013,76,Syder Arcade
29902,233110,2013,63,Defense Technica
29909,245280,2013,70,ENSLAVED™: Odyssey to the West™ Premium Edition
29910,234670,2013,80,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD
29911,209000,2013,74,Batman™: Arkham Origins
29916,252670,2013,75,Nihilumbra
29920,235980,2013,72,Tetrobot and Co.
29923,245470,2013,70,Democracy 3
29929,248550,2013,69,Megabyte Punch
29938,233130,2013,73,Shadow Warrior
29942,246960,2013,84,Giana Sisters: Twisted Dreams - Rise of the Owlverlord
29947,254080,2001,71,World War III: Black Gold
29948,254100,2004,61,World War II: Panzer Claws
29949,253940,1999,72,Septerra Core
29951,227020,2013,66,Rise of Venice
29952,251430,2013,72,The Inner World
29958,224860,2013,47,Arma Tactics
29962,253980,2003,71,Enclave
29964,250380,2013,57,Knock-knock
29967,51100,2013,47,Tactical Intervention
29970,238910,2013,71,Bionic Dues
29974,233210,2013,43,Air Conflicts: Vietnam
29975,254960,2004,83,Silent Storm Gold Edition
29986,244066,2013,77,Rise of Flight: Battle of Saint-Mihiel
29987,244062,2013,77,Rise of Flight: Birth of Warbirds
29988,244064,2013,77,Rise of Flight: Bloody April
29989,244063,2013,77,Rise of Flight: Ultimately the Best Fighter
29990,244061,2013,77,Rise of Flight: Furious Wings
29991,244050,2013,77,Rise of Flight United
29993,244065,2013,77,Rise of Flight: Legendary Bombers
30001,239200,2013,72,Amnesia: A Machine for Pigs
30003,248510,2013,82,Dominions 3: The Awakening
30005,245450,2001,85,Wizardry 8
30008,107410,2013,74,Arma 3
30009,222640,2013,72,Aarklash: Legacy
30014,247240,2013,76,Volgarr the Viking
30020,242530,2013,40,The Chaos Engine
30023,243200,2013,79,Memoria
30024,214950,2013,76,Total War™: ROME II - Emperor Edition
30027,242550,2013,89,Rayman® Legends
30028,232430,2013,86,Gone Home
30029,225080,2013,90,Brothers - A Tale of Two Sons
30042,65930,2013,66,The Bureau: XCOM Declassified
30044,206420,2013,86,Saints Row IV
30045,244730,2013,73,Divekick
30060,245170,2013,83,Skullgirls
30061,239350,2013,90,Spelunky
30062,239030,2013,85,"Papers, Please"
30063,214770,2013,88,Guacamelee! Gold Edition
30065,236850,2013,87,Europa Universalis IV
30066,241720,2013,73,Guncraft
30067,239070,2013,72,Hammerwatch
30072,234390,2013,78,Teleglitch: Die More Edition
30095,95000,2013,73,Super Splatters
30099,241600,2013,85,Rogue Legacy
30100,231020,2013,63,Storm
30113,232910,2013,77,TrackMania² Stadium
30118,238630,2013,73,Fist Puncher
30119,236490,2013,47,Hexodius
30140,242110,2013,82,Joe Danger 2: The Movie
30148,230820,2013,75,The Night of the Rabbit
30150,235720,2013,75,Cubetractor
30152,222750,2013,80,Wargame: Airland Battle
30155,237430,2013,77,Expeditions: Conquistador
30156,231160,2013,87,The Swapper
30157,234510,2013,82,Rising Storm Game of the Year Edition
30160,228260,2013,80,Fallen Enchantress: Legendary Heroes
30161,215530,2013,72,The Incredible Adventures of Van Helsing
30162,238890,2013,64,Skyward Collapse
30166,235820,2013,77,Element4l
30169,204450,2013,79,Call of Juarez® Gunslinger
30171,206190,2013,83,Gunpoint
30175,44350,2013,80,GRID 2
30180,238210,1999,92,System Shock 2
30190,232970,2013,69,Thunder Wolves
30191,236730,2013,77,Anomaly 2
30200,234160,2013,66,Strike Suit Infinity
30201,224760,2013,91,FEZ
30203,233270,2013,81,Far Cry 3 - Blood Dragon
30216,113020,2013,83,Monaco: What's Yours Is Mine
30217,233230,2013,76,Kairo
30218,223450,2013,80,Dyad
30229,217690,2013,75,Anna - Extended Edition
30230,230700,2013,80,La-Mulana
30238,230980,2013,83,Starseed Pilgrim
30240,207930,2013,61,Sacred Citadel
30246,221380,2013,68,Age of Empires II HD
30248,229870,2013,76,ShootMania Storm
30263,229520,2013,73,Dungeon Hearts
30270,225420,2013,72,Cities in Motion 2
30274,230410,2013,69,Warframe
30277,8870,2013,94,BioShock Infinite
30286,234370,2013,59,Shattered Haven
30295,226120,2013,79,Weird Worlds: Return to Infinite Space
30305,34870,2013,52,Sniper: Ghost Warrior 2
30314,218060,2013,85,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien
30315,228760,2011,81,TrackMania² Canyon
30316,212070,2013,75,Star Conflict
30323,227100,2013,62,Sniper Elite: Nazi Zombie Army
30326,229970,2013,66,Armada 2526 Gold Edition
30329,203160,2013,86,Tomb Raider
30331,204080,2013,67,The Showdown Effect
30340,231200,2013,81,Kentucky Route Zero
30341,204240,2013,74,The Bridge
30343,219340,2013,67,The Banner Saga: Factions
30346,225260,2013,80,Brutal Legend
30366,229600,2013,62,Bientôt l'été
30367,202130,2013,45,Impire
30390,219680,2013,80,Proteus
30393,212480,2013,79,Sonic &amp; All-Stars Racing Transformed
30394,219890,2013,82,Antichamber
30411,227580,2013,67,"10,000,000"
30412,210906,2013,81,Expansion - Crusader Kings II: The Republic
30422,227300,2013,79,Euro Truck Simulator 2
30423,228280,2013,78,Baldur's Gate: Enhanced Edition
30438,220090,2013,72,The Journey Down: Chapter One
30460,227200,2012,79,Waking Mars
30478,208570,2012,75,Dishonored: Dunwall City Trials
30488,42990,2012,65,Sword of the Stars II: Enhanced Edition
30489,217270,2012,48,Karateka
30492,220240,2012,88,Far Cry 3
30500,221640,2012,88,Super Hexagon
30503,214510,2012,80,LEGO The Lord of the Rings
30506,223430,2012,52,Miner Wars 2081
30516,221260,2012,68,Little Inferno
30520,218680,2012,75,Scribblenauts Unlimited
30521,203140,2012,79,Hitman: Absolution™
30522,218230,2012,84,PlanetSide 2
30525,208480,2012,80,Assassin’s Creed® III
30541,220780,2012,77,Thomas Was Alone
30576,206230,2012,42,Clan of Champions
30577,4920,2012,80,Natural Selection 2
30578,214870,2012,64,Painkiller Hell &amp; Damnation
30579,218740,2012,63,Pid
30597,211400,2012,78,Deadlight
30598,203350,2012,74,King's Bounty: Warriors of the North
30599,218640,2012,59,Lucius
30669,219640,2012,79,Chivalry: Medieval Warfare
30672,214560,2012,91,Mark of the Ninja
30686,200170,2012,73,Worms Revolution
30691,216910,2012,69,Of Orcs And Men
30696,205230,2012,64,Hell Yeah! Wrath of the Dead Rabbit
30710,220860,2012,76,McPixel
30712,205100,2012,91,Dishonored
30718,214830,2012,75,Half Minute Hero: Super Mega Neo Climax Ultimate Boy
30727,63398,2012,66,Sniper Elite V2 - The Neudorf Outpost Pack
30728,215790,2012,61,Dream Pinball 3D
30730,200710,2012,88,Torchlight II
30735,200510,2012,89,XCOM: Enemy Unknown
30739,216290,2012,72,Gateways
30742,208460,2012,50,Tryst
30743,212680,2012,84,FTL: Faster Than Light
30746,49520,2012,89,Borderlands 2
30752,216210,2012,67,Secret Files 3
30757,208500,2012,80,F1 2012™
30761,215670,2012,69,Home
30766,215770,2012,68,Shad'O
30767,214250,2012,66,I Am Alive
30787,211420,2012,85,DARK SOULS™: Prepare To Die™ Edition
30788,216110,2012,57,Tiny Troopers
30790,205810,2012,63,Jagged Alliance: Crossfire
30796,211260,2012,74,They Bleed Pixels
30802,204220,2012,74,Snapshot
30803,214150,2012,83,Galactic Civilizations® I: Ultimate Edition
30806,214360,2012,59,Tower Wars
30807,206370,2012,83,Tales From Space: Mutant Blobs Attack
30809,211070,2012,69,Check vs Mate
30816,214700,2012,88,Thirty Flights of Loving
30823,209750,2012,49,Cannon Fodder 3
30824,207750,2012,75,Symphony
30825,214340,2012,74,Deponia
30828,214100,2012,60,Rigonauts
30830,211180,2012,74,Unmechanical
30834,204300,2012,78,Awesomenauts - the 2D moba
30855,212050,2012,76,Resonance
30860,201790,2012,83,Orcs Must Die! 2
30869,115320,2012,76,Prototype 2
30904,209870,2012,75,Blacklight: Retribution
30908,208140,2012,77,Endless Space® - Collection
30920,205910,2012,75,Tiny and Big: Grandpa's Leftovers
30921,65530,2012,55,SpellForce 2: Faith in Destiny
30923,210490,2012,27,Fray: Reloaded Edition
30924,97330,2012,77,Magic: The Gathering - Duels of the Planeswalkers 2013
30933,208730,2012,58,Game of Thrones
30935,50300,2012,76,Spec Ops: The Line
30936,204880,2012,82,Sins of a Solar Empire®: Rebellion
30942,91330,2012,55,Iron Front: Digital War Edition
30945,211780,2002,56,Conflict Desert Storm™
30959,202750,2012,73,Alan Wake's American Nightmare
30960,211740,2000,87,Thief™ II: The Metal Age
30961,,2012,91,Batman: Arkham City - Game of the Year Edition
30962,211600,1998,92,Thief™ Gold
30969,207690,2012,82,Botanicula
30974,96800,2012,54,Nexuiz
30975,209120,2012,79,Street Fighter X Tekken
30980,211360,2012,79,Offspring Fling!
30982,94300,2012,75,The Dream Machine: Chapter 1 &amp; 2
30986,203650,2012,54,Sonic the Hedgehog 4 - Episode II
30990,58230,2012,73,MacGuffin's Curse
30991,208670,2012,63,Blades of Time
30997,209830,2012,81,Lone Survivor: The Director's Cut
30999,207610,2012,82,The Walking Dead
31002,207190,2012,59,Fireburst
31003,209330,2012,54,A Valley Without Wind
31004,207530,2012,80,Noitu Love 2: Devolution
31005,203630,2012,71,Warlock - Master of the Arcane
31007,200050,2012,64,Naval War: Arctic Circle
31010,207170,2012,82,Legend of Grimrock
31012,207150,2012,74,Stellar Impact
31014,208400,2012,76,Avernum: Escape From the Pit
31018,204860,2012,57,Men of War: Condemned Heroes
31023,20920,2011,88,The Witcher 2: Assassins of Kings Enhanced Edition
31024,205730,2012,76,Insanely Twisted Shadow Planet
31030,204760,2012,39,Deep Black: Reloaded
31031,104700,2012,76,Super MNC
31032,63380,2012,66,Sniper Elite V2
31033,48705,2012,83,Mount &amp; Blade: Warband - Napoleonic Wars
31039,113420,2011,71,Fallen Earth Free2Play
31042,58610,2012,81,Wargame: European Escalation
31048,47410,2012,75,Stronghold Kingdoms
31051,102840,2012,72,Shank 2
31054,80330,2012,80,The Blackwell Legacy
31055,80360,2012,73,Blackwell Deception
31058,71000,2012,70,Evochron Mercenary
31060,65300,2012,79,Dustforce DX
31062,102500,2012,81,Kingdoms of Amalur: Reckoning™
31069,18120,2012,73,Unstoppable Gorg
31071,67370,2012,77,The Darkness II
31082,204940,2012,73,Crusader Kings Complete
31094,200410,2012,57,SOL: Exodus
31095,105450,2009,81,Age of Empires® III: Complete Collection
31097,204120,2012,80,LEGO Harry Potter: Years 5-7
31098,202070,2012,65,Choplifter HD
31101,201230,2011,83,EverQuest® II Free-To-Play. Your Way.™
31109,200190,2011,71,Sideway™ New York
31113,55230,2011,84,Saints Row: The Third
31114,107800,2011,81,Rochard
31115,80310,2011,82,Gemini Rue
31116,200020,2011,37,Global Ops: Commando Libya
31117,99300,2011,76,Renegade Ops
31120,45410,2011,59,Ignite
31121,6370,2011,79,Bloodline Champions
31122,65730,2011,70,Take On Helicopters
31128,110400,2011,59,inMomentum
31129,32800,2011,66,Lord of the Rings: War in the North
31133,65800,2011,81,Dungeon Defenders
31134,70650,2002,73,Worms Blast
31140,24240,2011,76,PAYDAY™ The Heist
31146,96200,2011,55,Steel Storm: Burning Retribution
31147,9200,2011,79,RAGE
31148,102600,2011,83,Orcs Must Die!
31151,61700,2011,76,Might &amp; Magic: Clash of Heroes
31155,17710,2011,71,Nuclear Dawn
31159,200550,2011,72,Dungeons - The Dark Lord
31164,70600,2011,66,Worms Ultimate Mayhem
31166,24460,2011,54,King Arthur: Fallen Champions
31167,92600,2011,67,Xotic
31170,44360,2011,83,F1 2011
31171,111800,2011,72,Blocks That Matter
31173,107100,2011,86,Bastion
31175,33460,2011,76,From Dust
31176,112100,2011,75,Avadon: The Black Fortress
31192,70420,2011,62,Chantelise - A Tale of Two Sisters
31194,73220,2011,63,Supreme Ruler: Cold War
31196,49330,2011,56,Pirates of Black Cove
31197,48000,2011,88,LIMBO
31202,97120,2001,79,Kohan: Ahriman's Gift
31203,97110,2001,87,Kohan: Immortal Sovereigns
31204,97130,2004,81,Kohan II: Kings of War
31205,4880,2001,74,Cossacks: European Wars
31206,46550,2002,71,Post Mortem
31207,115220,2003,66,American Conquest: Fight Back
31208,46560,2002,80,Robin Hood: The Legend of Sherwood
31209,115210,2003,76,American Conquest
31210,4870,2002,74,Cossacks: Art of War
31211,115200,2005,73,Cossacks II: Napoleonic Wars
31212,4890,2006,69,Cossacks II: Battle for Europe
31214,109700,2011,54,Achron
31218,2210,2005,81,Quake IV
31220,98100,2011,62,Trauma
31223,105300,2011,81,Critical Mass
31224,107310,2011,78,Cthulhu Saves the World
31225,98800,2011,79,Dungeons of Dredmor
31227,46540,2011,50,Trapped Dead
31228,44340,2011,67,Operation Flashpoint: Red River
31229,55110,2011,75,Red Faction®: Armageddon™
31230,73190,2011,70,Pride of Nations
31231,94200,2011,81,Jamestown
31233,102400,2011,70,Vertex Dispenser
31237,58560,2011,79,Runaway: A Twist of Fate
31239,58570,2011,75,The Next BIG Thing
31244,94620,2011,75,Hector: Badge of Carnage - Full Series
31245,99120,2011,56,Yar's Revenge
31246,95300,2011,80,Capsized
31247,72200,2011,83,Universe Sandbox
31248,48720,2011,68,Mount &amp; Blade: With Fire &amp; Sword
31251,97100,2011,77,Section 8®: Prejudice™
31253,96000,2011,63,The Tiny Bang Story
31255,99400,2011,49,Garshasp: The Monster Slayer
31256,92000,2011,64,Hydrophobia: Prophecy
31257,105100,2011,69,Lume
31258,105600,2011,83,Terraria
31259,22350,2011,70,BRINK
31263,49409,2011,69,Duels of the Planeswalkers Gold Deck Bundle
31266,46510,2004,80,Syberia II
31267,46500,2002,82,Syberia
31271,98500,2011,57,Naval Warfare
31278,42902,2011,65,Hearts of Iron III Semper Fi: Dies Irae Götterdämmerung
31279,45450,2011,74,Fortix 2
31281,99700,2011,78,NightSky
31282,92800,2011,84,SpaceChem
31288,901249,2011,79,The Settlers 7: Paths to a Kingdom: Deluxe Gold Edition
31293,55040,2011,75,Atom Zombie Smasher
31295,91900,2011,44,Post Apocalyptic Mayhem
31296,93200,2011,79,Revenge of the Titans
31297,48190,2011,88,Assassin’s Creed® Brotherhood
31301,32510,2011,76,LEGO® Star Wars™ III - The Clone Wars™
31303,63960,2011,49,Theatre of War 3: Korea
31305,47920,2011,84,Shift 2 Unleashed
31306,63000,2011,65,HOARD
31307,39190,2002,86,Dungeon Siege
31311,73010,2011,70,Cities in Motion
31313,64000,2011,77,Men of War: Assault Squad
31314,49810,2011,55,CreaVures
31315,65560,2011,43,Painkiller Redemption
31317,42910,2011,74,Magicka
31320,25808,2011,71,Europa Universalis III: Divine Wind
31321,78000,2010,82,Bejeweled® 3
31322,38720,2010,73,RUSH
31323,48950,2010,76,Greed Corp
31327,47870,2010,86,Need For Speed: Hot Pursuit
31329,8500,2003,88,EVE Online
31332,47880,2010,86,Battlefield: Bad Company 2 Vietnam
31337,9980,2010,67,The UnderGarden
31342,22670,2010,64,Alien Breed 3: Descent
31345,31280,2010,71,Poker Night at the Inventory
31349,23600,2007,79,Depths of Peril
31350,18050,2010,78,DeathSpank: Thongs of Virtue
31352,40800,2010,87,Super Meat Boy
31356,40380,2010,69,nail'd
31358,47810,2010,91,Dragon Age: Origins - Ultimate Edition
31361,901583,2010,90,Grand Theft Auto IV: Complete Edition
31364,58520,2010,73,Blood Bowl® Legendary Edition
31366,2450,2010,73,Bloody Good Time
31368,39690,2010,63,ArcaniA
31370,45740,2010,78,Dead Rising® 2
31372,40350,2010,77,Lost Horizon
31376,43000,2010,63,Front Mission Evolved
31380,35130,2010,82,Lara Croft and the Guardian of Light
31381,65920,2010,69,Borderlands: Claptrap's Robot Revolution
31385,65500,2004,63,Aura: Fate of the Ages
31402,49300,2010,68,Commander: Conquest of the Americas
31403,63110,2010,59,Alter Ego
31406,63600,1993,66,realMYST
31408,42890,2008,75,Sword of the Stars: Complete Collection
31409,63610,1997,83,Riven: The Sequel to MYST
31410,42900,2010,65,Hearts of Iron III: Semper Fi
31412,33320,2010,75,Prince of Persia: The Forgotten Sands™
31413,58200,2010,71,Jolly Rover
31423,34830,2010,55,Sniper: Ghost Warrior
31425,39650,2006,61,The Guild II
31427,39660,2007,63,The Guild II - Pirates of the European Seas
31428,57200,2010,79,Puzzle Dimension
31434,46370,2010,61,Rig n Roll
31435,46340,2009,63,Theatre of War 2: Africa 1943
31436,46290,2007,66,Theatre of War
31438,46380,2010,60,Reign: Conflict of Nations
31442,300,2010,80,Day of Defeat: Source
31443,27330,2010,65,Blacklight: Tango Down
31445,39670,2003,66,Chaser
31447,21130,2010,79,LEGO Harry Potter: Years 1-4
31448,33930,2010,73,Arma 2: Operation Arrowhead
31449,42670,2010,76,Singularity™
31452,21090,2005,88,F.E.A.R.
31453,57600,2010,79,Tropico 3: Absolute Power
31463,34030,2010,81,Napoleon: Total War™
31465,50110,2010,86,Borderlands: The Secret Armory of General Knoxx
31466,33340,1999,78,Dawn of Discovery™: Venice
31468,901162,2010,81,Napoleon: Total War™ Imperial Edition
31469,24960,2010,87,Battlefield: Bad Company™ 2
31470,40100,2010,77,Supreme Commander 2
31473,34190,2010,65,Sonic &amp; SEGA All-Stars Racing
31475,33230,2010,86,Assassin's Creed 2 Deluxe Edition
31476,8190,2010,84,Just Cause 2
31479,20570,2010,85,"Warhammer® 40,000: Dawn of War® II Chaos Rising"
31480,20820,2010,84,Shatter
31482,47730,2010,82,Dragon Age™: Origins Awakening
31483,47700,2010,64,Command &amp; Conquer 4: Tiberian Twilight
31485,46750,2010,75,Dark Fall: Lost Souls
31496,33229,2010,83,Tom Clancy's Splinter Cell Conviction™ Deluxe Edition
31498,55000,2010,72,Flotilla
31500,45000,2010,75,Sol Survivor
31501,11190,2009,73,Sherlock Holmes versus Jack the Ripper
31506,43600,2010,76,Nancy Drew®: Warnings at Waverly Academy
31509,45710,2010,57,Dark Void™
31513,46000,2010,73,Bob Came in Pieces
31514,24980,2010,94,Mass Effect 2
31515,38230,2010,58,Hotel Giant 2
31517,901242,2010,94,Mass Effect 2 Digital Deluxe Edition
31518,38700,2010,80,Toki Tori
31520,10680,2010,68,Aliens vs. Predator™
31523,8850,2010,88,BioShock® 2
31524,45720,2010,70,Lost Planet: Extreme Condition Colonies Edition
31526,41700,2010,80,S.T.A.L.K.E.R.: Call of Pripyat
31528,44200,2010,68,Galcon Fusion
31529,550,2009,89,Left 4 Dead 2
31531,23380,2009,71,Gyromancer
31534,37010,2009,61,Ninja Blade
31536,22310,2009,29,Rogue Warrior
31537,3170,2009,82,King's Bounty: Armored Princess
31538,33610,2003,82,Broken Sword 3 - the Sleeping Dragon
31540,39500,2006,63,Gothic® 3
31542,41300,2009,79,Altitude
31550,8990,2009,84,Borderlands: The Zombie Island of Dr. Ned
31559,31820,2003,85,Nancy Drew®: The Haunted Carousel
31560,31810,2005,77,Nancy Drew®: Last Train to Blue Moon Canyon
31561,31800,2006,70,Nancy Drew®: Danger by Design
31563,31880,2005,80,Nancy Drew®: Secret of the Old Clock
31565,31830,2004,81,Nancy Drew®: Curse of Blackmoor Manor
31566,31840,2003,81,Nancy Drew®: Danger on Deception Island
31574,40400,2009,80,AI War: Fleet Command
31575,42950,2009,68,Elven Legacy: Ranger
31577,8980,2009,81,Borderlands
31579,12830,2009,76,Operation Flashpoint: Dragon Rising
31580,32420,2009,46,STAR WARS™: The Clone Wars - Republic Heroes™
31582,32410,2009,59,Lucidity™
31587,23490,2009,79,Tropico 3
31588,20500,2009,82,Red Faction Guerrilla Steam Edition
31589,21690,2009,86,Resident Evil™ 5/ Biohazard 5®
31590,3620,2009,78,Zuma's Revenge!
31592,32380,1997,91,STAR WARS™ Jedi Knight: Dark Forces II
31594,6030,2003,89,STAR WARS™ Jedi Knight II - Jedi Outcast™
31595,6020,2003,81,STAR WARS™ Jedi Knight - Jedi Academy™
31596,27900,2009,49,Twin Sector
31597,25980,2009,72,Majesty 2
31599,25700,2009,79,Madballs in Babo:Invasion
31601,15520,2009,81,AaAaAA!!! - A Reckless Disregard for Gravity
31603,37800,2009,67,Quantz
31604,38460,2000,83,MDK 2
31608,20530,2001,78,Red Faction
31610,11130,2008,61,Sherlock Holmes: The Mystery of the Mummy
31611,11150,2004,68,Sherlock Holmes: The Silver Earring
31612,11140,2008,72,Sherlock Holmes: The Awakened - Remastered Edition
31613,20550,2003,64,Red Faction II
31614,25890,2009,77,Hearts of Iron III
31617,35140,2010,91,Batman: Arkham Asylum Game of the Year Edition
31623,34410,2009,73,Death to Spies: Moment of Truth
31626,37260,2009,71,Emerald City Confidential™
31628,18480,2008,63,Mata Hari
31629,11370,2008,68,Nikopol: Secrets of the Immortals
31632,25930,2009,67,East India Company
31635,3700,2005,76,Sniper Elite
31636,34600,2009,69,Order of War™
31637,31870,2008,NA,"Nancy Drew® Dossier: Lights, Camera, Curses!"
31638,31910,2009,81,Nancy Drew®: The Haunting of Castle Malloy
31654,32350,2002,71,STAR WARS™ Starfighter™
31655,6000,2005,78,STAR WARS™ Republic Commando™
31658,25910,2008,65,Supreme Ruler 2020 Gold
31660,32650,2002,51,Delta Force: Task Force Dagger
31661,32750,2001,74,Comanche 4
31663,32640,2000,74,Delta Force Land Warrior
31665,32680,2004,NA,Delta Force — Black Hawk Down: Team Sabre
31666,32670,2003,77,Delta Force: Black Hawk Down
31667,32660,2005,65,Delta Force: Xtreme
31668,34800,2008,62,Chronicles of Mystery: The Scorpio Ritual
31669,32610,2009,NA,Delta Force Xtreme 2
31672,3720,2004,75,Evil Genius
31674,24720,2009,70,SPORE™ Galactic Adventures
31675,33900,2009,77,Arma 2
31676,35700,2009,80,Trine Enchanted Edition
31677,12810,2009,79,Overlord II
31678,33210,2009,82,Dawn of Discovery™
31681,12450,2009,NA,Ankh 3: Battle of the Gods
31684,26900,2009,79,Crayon Physics Deluxe
31685,7830,2009,80,Men of War™
31686,31300,2009,30,Tunnel Rats
31687,1250,2009,72,Killing Floor
31688,7860,2009,63,NecroVision
31689,12790,2009,41,Damnation
31695,32900,2009,64,Restaurant Empire II
31696,8170,2009,74,Battlestations Pacific
31697,16720,2009,61,Velvet Assassin
31698,3590,2009,87,Plants vs. Zombies GOTY Edition
31699,12630,2008,57,Legend - Hand of God
31701,29900,2009,66,Dark Sector
31703,18700,2009,75,And Yet It Moves
31704,3710,2005,55,Judge Dredd: Dredd vs. Death
31706,25850,2009,71,Elven Legacy
31707,20540,2009,70,Company of Heroes: Tales of Valor
31708,21640,2009,65,Flock!
31709,26800,2009,90,Braid
31710,26500,2009,73,Cogs
31711,32000,2009,NA,Raycatcher
31712,3530,2008,NA,Amazing Adventures Around the World
31713,26300,2009,35,Drug Wars
31714,27000,2009,79,The Path
31716,27600,2009,NA,Mevo and The Grooveriders
31721,25600,2007,75,Eschalon: Book I
31722,22500,2008,NA,Spectromancer
31723,11590,2007,51,Hospital Tycoon
31724,12420,2009,43,Perimeter 2: New Earth
31725,13580,2006,80,Tom Clancy's Splinter Cell Double Agent®
31726,11560,2007,58,Maelstrom: The Battle for Earth Begins
31727,21780,2007,61,Driver® Parallel Lines
31728,23420,2008,79,Europa Universalis: Rome - Gold Edition
31730,15620,2009,85,"Warhammer 40,000: Dawn of War II"
31731,10500,2009,90,Empire: Total War™
31732,27400,2008,81,Dangerous High School Girls in Trouble!™
31733,23500,2009,72,Puzzle Quest: Galactrix
31734,12430,2009,NA,SlamIt Pinball Big Score
31735,21800,2009,68,Tom Clancy's EndWar™
31736,23310,2009,66,The Last Remnant™
31737,23450,2009,72,Grand Ages: Rome
31738,22130,2006,83,Hearts of Iron 2 Complete
31739,22120,2009,78,Penumbra: Black Plague Gold Edition
31740,16620,2009,NA,Monster Trucks Nitro
31742,25800,2007,83,Europa Universalis III Complete
31743,22300,2008,91,Fallout 3
31744,12390,2008,NA,Exodus from the Earth
31745,16020,2008,NA,Samantha Swift and the Hidden Roses of Athena
31747,20700,2003,NA,Starscape
31748,22100,2008,72,Mount &amp; Blade
31749,19000,2008,64,Silent Hill Homecoming
31750,18020,2008,NA,"Precipice of Darkness, Episode Two"
31751,20710,2007,83,Mr. Robot
31752,21500,2008,NA,Pyroblazer®
31753,16030,2008,NA,7 Wonders: Treasures of Seven
31754,500,2008,89,Left 4 Dead
31755,10090,2008,83,Call of Duty: World at War
31756,3560,2008,78,Bejeweled Twist
31757,17180,2008,NA,Mosby's Confederacy
31758,8140,2008,80,Tomb Raider: Underworld
31759,13530,2005,85,Prince of Persia: The Two Thrones™
31760,13500,2004,83,Prince of Persia: Warrior Within™
31761,13600,2003,89,Prince of Persia®: The Sands of Time
31762,18420,2005,78,Crazy Machines
31763,19980,2008,82,Prince of Persia®
31764,18430,2005,78,Crazy Machines 1.5
31766,24420,2007,82,Aquaria
31767,17430,2008,65,Need for Speed Undercover
31768,11280,2008,NA,Penguins Arena: Sedna's World
31769,8340,2008,82,Strong Bad's Cool Game for Attractive People: Season 1
31771,17460,2008,89,Mass Effect
31772,17440,2008,NA,SPORE™ Creepy &amp; Cute Parts Pack
31773,17390,2008,84,SPORE™
31779,23400,2008,63,Imperium Romanum Gold Edition
31782,21400,2008,NA,Project Aftermath
31787,18400,2008,72,Crazy Machines 2
31788,11250,2006,67,Pacific Storm
31790,16710,2008,65,Insecticide Part 1
31791,12340,2008,69,Jack Keane
31792,12320,2006,74,Sacred Gold
31793,17100,2008,75,Children of the Nile: Enhanced Edition
31794,13620,2002,82,Tom Clancy's Ghost Recon® Desert Siege™
31795,15300,2001,80,Tom Clancy's Ghost Recon®
31796,13630,2002,82,Tom Clancy's Ghost Recon® Island Thunder™
31797,15800,2008,NA,Planet Busters
31799,4470,2008,NA,Silverfall: Earth Awakening
31800,15310,2005,58,The Settlers®: Heritage of Kings
31801,16000,2008,NA,Discovery! A Seek and Find Adventure
31803,11020,2008,NA,TrackMania Nations Forever
